score	source_path	line	text
3.810	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	66484	Reads a string of characters from a byte stream file at the specified location; the default location is at the current mark.  The VI does incoming and internal error checking and does not read if an incoming error occurs.
3.810	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	68940	You have the option to not reconfigure the port as an input port by setting the iteration control to a non-zero value. You can also concatenate multiple ports to operate as one large port by using the port width paramter.
3.810	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	977	Choose file to write.
3.810	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_lv8_103f_cal.llb.strings.txt	27321	DIO Port Write.viPTH0
3.809	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	1013	Communication Error.0 Failed Calibration. Offset Adjustment too high.( Failed Calibration. Gain Adjustment>10%
3.808	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	535	Reads data from a device.  The data read is stored in the buffer represented by read buffer.  This operation returns when the transfer terminates.
3.808	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	39942	Input alt HW Handshake. On the PC, this parameter corresponds to Data Terminal Ready (DTR) handshaking. On the SPARCstation, this parameter is ignored.
3.808	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	65151	Open File+.vi:File Dialogc
3.808	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	65951	Close File+.vi:Close FileR
3.808	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	69002	Read from Digital Port.vi>
3.808	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	69303	Write to Digital Port .viH
3.808	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV3_1_MAINB_II.LLB.strings.txt	24088	Write to Digital Port .vil
3.808	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV5_1_Pwrtest.llb.strings.txt	18787	Write to Digital Port .vii
3.808	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV6_103f_cal.llb.strings.txt	25731	Write to Digital Port .viE
3.807	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	184	If you check this box, LabVIEW will deallocate a VI's data memory as soon as the VI completes.  Selecting this option will slow execution, but may help with memory-intensive applications.
3.807	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	334	This version of LabVIEW is built to be run on a Macintosh with a Motorola 680x0 processor. National Instruments recommends that you run the native Power Macintosh version on this machine.
3.807	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	1380	NNherror is other than file not found; set error flag TRUE, file path to NotAPath, and refnum to NotARefnummD
3.807	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	211	RIf this option is set, LabVIEW will show the login prompt when LabVIEW is started.
3.807	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	13279	This ring displays the currently selected part.  The size and position of the current part are displayed below.  You can select a different part by clicking on the increment and decrement arrows, or by clicking on the part.
3.806	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	546	Select measurement function.  :
3.806	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	17526	Can't find file in VI library. Can't get palette menu resource."Palette position already occupied.
3.806	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	972	Writes a character string to a new byte stream file or appends the string to an existing file.  The VI opens or creates the file beforehand and closes it afterwards.
3.806	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	352	Can't overwrite a VI library.%Error listing contents of VI library.
3.806	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	17512	Could not load VI history.(Could not get VI file modification date.
3.806	/Users/<user>/LC103/2026-02-24_full_decompile_run2/ghidra/ghidra_runs.tsv	1	Final Cal/nidaq.dll /Users/<user>/Downloads/LC103/Final Cal/nidaq.dll Final_Cal_nidaq_dll warn
3.806	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	17613	These wires form a cycle, making two parts of the diagram interdependent, so each must wait for an input from the other and neither can execute.
3.805	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	17345	This copy of LabVIEW has not been properly registered.  You must enter a name and a valid serial number.  The registration dialog will continue to appear at launch time until you properly register this copy of LabVIEW.Verifying...
3.805	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV3_1_103f_cal.llb.strings.txt	2902	This version of Set Serial Port Buffer Size.vi is to be used on the SPARC or Windows version of LabVIEW as a subVI to OpenSerialDriver and Serial Port Init.vi.
3.805	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	1316	Press 'Enter' when ready.cShort the UUT leads to the Capacitance Decade box(LTerminal).
3.805	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV5_1_103f_cal.llb.strings.txt	27774	         Press 'Enter' when ready.cShort the UUT leads to the Capacitance Decade box(LTerminal).
3.804	/Users/<user>/LC103/software_decompile_2026-02-24/labview_extract/LC103_FINAL_CAL_PROMPT_REBUILD.md	34	Factory procedure run (`ALL (NOT RINGER)`) indicates non-ringer auto flow first, then manual ringer adjustment after auto test completion.
3.803	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	855	Current file mark plus pos offset. This is the default value.
3.803	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	17500	Adding log path resource.#Cannot find 'LVSB' resource to save
3.803	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	932	GPIB EARG:  Invalid argument or arguments.bLabVIEW:  File already open.
3.803	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	640	Output alt HW Handshake. On the PC, this parameter corresponds to Data Set Ready (DSR) handshaking. On the SPARCstation, this parameter is ignored.
3.803	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	670	KSomething seems to be wrong.  Make sure the UUT leads are shorted together.
3.802	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	361	The connector pane connections of the subVI do not match the way it is wired on this diagram. Show the Help window to see what the connections to this subVI should be.
3.802	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	1347	Lead Zero Short Test/ESRKSomething seems to be wrong.  Make sure the UUT leads are shorted together.?
3.801	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	836	You can optionally use the source messages string to pass on the source of the error. Enter one line of text for each element of the error codes array.
3.801	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	65557	You can optionally use the source messages string to pass on the source of the error. Enter one line of text for each element of the error codes array.  
3.800	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	130	Error %ld in OpenLogFile.
3.800	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	235	Please enter a user name.
3.800	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	1033	Choose file to read.
3.800	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	1264	VER`Couldn't retrieve the proper Software Rev. number.  Please set this manually on the front panel.
3.800	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	11506	EError loading lvdevice.dll.  The one loaded is either corrupt or old.
3.800	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	17850	Write to Digital Port .vi
3.800	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	20591	This version of Set Serial Port Buffer Size.vi is to be used on the SPARC or Windows version of LabVIEW as a subVI to OpenSerialDriver and Serial Port Init.vi.$
3.800	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	35008	This VI writes the value in pattern to the port identified by task ID.
3.800	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	35397	DIO Port Read.vid.vi
3.800	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	40879	Serial Port Read.vi,
3.800	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV5_1_103f_cal.llb.strings.txt	26645	Open File+.vi:File Dialog
3.800	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV5_1_103f_cal.llb.strings.txt	26789	Open File+.vi:Open FileSE
3.800	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV6_103f_cal.llb.strings.txt	28586	Close File+.vi:Close File
3.799	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	367	The library specified for this node cannot be found. Pop up on the Call Library Function node and select Configure..., then choose the correct library name or path.
3.798	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	65576	If the error in cluster has a status of no-error, then test each element of error codes array, stopping on the first non-zero value or after all are tested; pick the selected line from the optional source messages as the error out source.
3.798	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	364	The subVI is currently in interactive retrieval mode for datalogging, so this VI cannot use it to run. Open the subVI's front panel and change back to edit or run mode.
3.798	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	17151	Cannot load History.?VI has been modified on disk since it was last loaded or saved.
3.797	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	303	VI's front panel is not open.1VI contains one or more invalid Type Definitions.
3.797	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV5_1_103f_cal.llb.strings.txt	57091	QMThis verison of Serial Port Reset.vi is for the Windows 3 version of LabVIEW.
3.797	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	68518	You can control the number of lines in a port by the parameter port width.  You also have the option of not reconfiguring the port as an output port with each iteration of the VI by setting the iteration control to a non-zero value.
3.797	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	17525	Can't create VI library."File already exists in VI library.
3.796	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	288	File is already open. Generic file I/O error occurred.
3.796	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	67501	DSP NoBrdRespToTransfer:  The DSP board on which you are trying to load the COFF file is not responding to the transfer of the file.  Check if there is a board in the slot desired and verify with the DAQCONF utility.
3.795	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	175	This button will add the comment from the comment box to the history and close the dialog.  It is the same as hitting the Add button and then closing the dialog.
3.795	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV3_1_103f_cal.llb.strings.txt	2709	MThis verison of Serial Port Reset.vi is for the Windows 3 version of LabVIEW.
3.794	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	81	PSClose: FGetEOF &/or FMSeek error
3.794	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	325	There are currently %ld VIs with unsaved changes remaining to be removed from memory. To avoid this dialog for these VIs, select either Yes to All or No to All.
3.794	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	368	This platform does not support the type of one of the function parameters. Pop up on the Call Library Function node and select Configure... to set a valid type.
3.794	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	68939	The Read from Digital Port VI reads a user configured digital port.  The reading is displayed as a binary number in [pattern].
3.793	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	12731	The library "%z" must be converted to the current format.  This will prevent earlier versions of LabVIEW from reading it.
3.793	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	366	There is no function name specified for this node. Pop up on the Call Library Function node and select Configure..., then choose a function name.
3.793	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	777	Press 'Enter' when finished.d
3.793	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	1323	Press 'Enter' when finished.H
3.793	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	58599	          Press 'Enter' when finished.d
3.793	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	65180	Open File+.vi:File DialogPTH0
3.793	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	68517	The Write to Digital Port VI outputs a pattern (in binary) to a specified digital port.  
3.793	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV5_1_103f_cal.llb.strings.txt	33598	          Press 'Enter' when finished.H
3.793	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_lv8_103f_cal.llb.strings.txt	27560	Write to Digital Port .viPTH0
3.792	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	680	CAP,Make sure the red UUT lead is not connected.
3.792	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	1343	CPO,Make sure the red UUT lead is not connected.
3.792	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Source_LV6_Mainb_ii.llb.strings.txt	26337	Serial Port Read.viHD4J3
3.791	/Users/<user>/LC103/software_decompile_2026-02-24/strings/Final_Cal_103FIN.EXE.strings.txt	11507	BCould not load lvdevice.dll.  It should be in LabVIEW's directory.
3.791	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/wizard_prompts_cleaned.txt	209	If this option is set, LabVIEW will not prompt for a user name when launched.  The user name will be set to the name entered in the LabVIEW Registration.
3.790	/Users/<user>/LC103/2026-02-24_full_decompile_run2/unpack/Final_Cal.zip/listing.txt	1	Archive:  /Users/<user>/Downloads/LC103/Final Cal.zip
3.789	/Users/<user>/LC103/2026-02-24_full_decompile_run2/notes/LC103_COMMAND_RESPONSE_TABLE_CANDIDATES.tsv	172	SOFTWARE REV. 57ac8d workflow_prompt `Couldn't retrieve the proper Software Rev. number. Please set this manually on the front panel.
